   4.35820111E-05   64754612.0       27621.7109       408.549286      0.204092190       74349.7734      0.246687666    
   4.35759794E-05   64740988.0       27619.7441       395.684692      0.191417560       73014.0391      0.239241317    
   4.35699549E-05   64727460.0       27617.7773       383.225159      0.179532543       71702.3047      0.232019737    
   4.35639267E-05   64714032.0       27615.8125       371.157990      0.168387771       70414.1406      0.225016162    
   4.35579022E-05   64700696.0       27613.8457       359.470795      0.157936990       69149.1172      0.218223974    
   4.35518814E-05   64687452.0       27611.8809       348.151581      0.148136839       67906.8203      0.211636826    
   4.35458605E-05   64674296.0       27609.9160       337.188812      0.138946667       66686.8438      0.205248505    
   4.35398397E-05   64661232.0       27607.9512       326.571259      0.130328387       65488.7812      0.199053034    
   4.35338225E-05   64648252.0       27605.9883       316.288025      0.122246280       64312.2500      0.193044573    
   4.35278052E-05   64635360.0       27604.0234       306.328613      0.114666887       63156.8516      0.187217474    
   4.35217917E-05   64622552.0       27602.0605       296.682800      0.107558839       62022.2148      0.181566268    
   4.35157745E-05   64609828.0       27600.0977       287.340698      0.100892723       60907.9609      0.176085651    
   4.35097645E-05   64597180.0       27598.1348       278.292786       9.46409777E-02   59813.7227      0.170770481    
   4.35037509E-05   64584616.0       27596.1719       269.529785       8.87777582E-02   58739.1484      0.165615737    
   4.34977410E-05   64572128.0       27594.2109       261.042694       8.32788497E-02   57683.8750      0.160616592    
   4.34917347E-05   64559720.0       27592.2500       252.822876       7.81215355E-02   56647.5664      0.155768350    
   4.34857284E-05   64547384.0       27590.2891       244.861877       7.32845291E-02   55629.8711      0.151066467    
   4.34797221E-05   64535120.0       27588.3281       237.151550       6.87478781E-02   54630.4609      0.146506503    
   4.34737158E-05   64522932.0       27586.3672       229.684021       6.44928738E-02   53649.0078      0.142084181    
   4.34677131E-05   64510816.0       27584.4062       222.451630       6.05019778E-02   52685.1836      0.137795344    
   4.34617104E-05   64498768.0       27582.4473       215.446976       5.67587428E-02   51738.6797      0.133635983    
   4.34557223E-05   64486808.0       27580.4922       215.436493       5.32477684E-02   50809.1875      0.129602194    
   4.34497379E-05   64474912.0       27578.5371       215.426010       4.99545820E-02   49896.3984      0.125690162    
   4.34437497E-05   64463084.0       27576.5820       215.415527       4.68656383E-02   49000.0039      0.121896215    
   4.34377653E-05   64451320.0       27574.6270       215.405045       4.39682305E-02   48119.7148      0.118216790    
   4.34317808E-05   64439620.0       27572.6719       215.394562       4.12504449E-02   47255.2422      0.114648432    
   4.34257963E-05   64427980.0       27570.7168       215.384079       3.87011133E-02   46406.2969      0.111187778    
   4.34198118E-05   64416404.0       27568.7617       215.373596       3.63097675E-02   45572.6055      0.107831590    
   4.34138310E-05   64404888.0       27566.8086       215.363113       3.40665840E-02   44753.8867      0.104576707    
   4.34078502E-05   64393428.0       27564.8535       215.352631       3.19623575E-02   43949.8828      0.101420067    
   4.34018693E-05   64382028.0       27562.9004       215.342148       2.99884584E-02   43160.3164       9.83587131E-02
   4.33958885E-05   64370684.0       27560.9414       215.331680       2.81367879E-02   42384.9414       9.53897685E-02
   4.33899113E-05   64359400.0       27558.9824       215.321198       2.63997559E-02   41623.4922       9.25104320E-02
   4.33839305E-05   64348168.0       27557.0215       215.310715       2.47702450E-02   40875.7227       8.97180140E-02
   4.33779533E-05   64336988.0       27555.0625       215.300247       2.32415833E-02   40141.3867       8.70098919E-02
   4.33719797E-05   64325860.0       27553.1035       215.289764       2.18075085E-02   39420.2422       8.43835026E-02
